Date,Year,Month,Week,District,Grade,Highest_Price,Average_Price,Source_URL
2025-01-07,2025,1,2,Galle,C-4,3800.0,3800.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Galle,C-5,4000.0,3550.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Galle,H-2,3550.0,3425.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Gampaha,Alba,,,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Gampaha,C-4,3600.0,3550.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Gampaha,C-5,3750.0,3700.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Gampaha,H-2,,,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Hambantota,Alba,,,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Hambantota,C-4,3800.0,3800.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Hambantota,C-5,4000.0,3950.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Hambantota,H-2,3600.0,3600.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Kalutara,Alba,4500.0,4480.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Kalutara,C-4,3500.0,3490.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Kalutara,C-5,3700.0,3695.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Kalutara,H-2,2300.0,2300.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Kurunegala,Alba,,,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Kurunegala,C-4,,,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Kurunegala,C-5,,,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Kurunegala,H-2,,,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Matara,Alba,4600.0,4525.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Matara,C-4,3800.0,3764.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Matara,C-5,4000.0,3860.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Matara,H-2,3600.0,3529.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Monaragala,Alba,,,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Monaragala,C-4,,,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Monaragala,C-5,,,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Monaragala,H-2,3300.0,3200.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,National,Alba,5500.0,4651.25,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,National,C-4,3800.0,3669.25,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,National,C-5,4000.0,3775.63,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,National,H-2,3600.0,3163.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Ratnapura,Alba,4600.0,4500.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Ratnapura,C-4,3700.0,3650.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Ratnapura,C-5,3850.0,3750.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-07,2025,1,2,Ratnapura,H-2,3400.0,3250.0,https://exagri.info/mkt/2025/07.01.2025.html
2025-01-15,2025,1,3,Badulla,Alba,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Badulla,C-4,3600.0,3600.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Badulla,C-5,3800.0,3800.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Badulla,H-2,2800.0,2800.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Colombo,Alba,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Colombo,C-4,3750.0,3750.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Colombo,C-5,3900.0,3900.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Colombo,H-2,3200.0,3200.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Galle,Alba,5200.0,4800.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Galle,C-4,3850.0,3825.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Galle,C-5,4000.0,3950.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Galle,H-2,3500.0,3500.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Gampaha,Alba,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Gampaha,C-4,3600.0,3550.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Gampaha,C-5,3750.0,3700.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Gampaha,H-2,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Hambantota,Alba,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Hambantota,C-4,3850.0,3825.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Hambantota,C-5,4000.0,4000.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Hambantota,H-2,3500.0,3475.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Kalutara,Alba,4500.0,4480.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Kalutara,C-4,3500.0,3490.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Kalutara,C-5,3700.0,3695.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Kalutara,H-2,2300.0,2300.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Kurunegala,Alba,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Kurunegala,C-4,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Kurunegala,C-5,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Kurunegala,H-2,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Matara,Alba,4600.0,4525.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Matara,C-4,3800.0,3707.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Matara,C-5,3900.0,3810.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Matara,H-2,3550.0,3479.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Monaragala,Alba,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Monaragala,C-4,3600.0,3550.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Monaragala,C-5,,,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Monaragala,H-2,3200.0,3100.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,National,Alba,5200.0,4576.25,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,National,C-4,3850.0,3655.22,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,National,C-5,4000.0,3819.38,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,National,H-2,3550.0,3144.25,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Ratnapura,Alba,4500.0,4500.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Ratnapura,C-4,3650.0,3600.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Ratnapura,C-5,3800.0,3700.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-15,2025,1,3,Ratnapura,H-2,3350.0,3300.0,https://exagri.info/mkt/2025/15.01.2025.html
2025-01-21,2025,1,4,Badulla,Alba,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Badulla,C-4,3600.0,3600.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Badulla,C-5,3800.0,3800.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Badulla,H-2,2800.0,2800.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Colombo,Alba,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Colombo,C-4,3800.0,3800.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Colombo,C-5,3900.0,3900.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Colombo,H-2,3300.0,3300.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Galle,Alba,5200.0,4500.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Galle,C-4,3850.0,3775.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Galle,C-5,4000.0,3800.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Galle,H-2,3450.0,3425.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Gampaha,Alba,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Gampaha,C-4,3600.0,3550.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Gampaha,C-5,3750.0,3700.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Gampaha,H-2,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Hambantota,Alba,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Hambantota,C-4,3850.0,3825.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Hambantota,C-5,4000.0,4000.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Hambantota,H-2,3450.0,3450.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Kalutara,Alba,4500.0,4480.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Kalutara,C-4,3500.0,3490.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Kalutara,C-5,3700.0,3695.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Kalutara,H-2,2300.0,2300.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Kurunegala,Alba,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Kurunegala,C-4,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Kurunegala,C-5,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Kurunegala,H-2,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Matara,Alba,4500.0,4500.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Matara,C-4,3800.0,3736.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Matara,C-5,4000.0,3830.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Matara,H-2,3550.0,3486.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Monaragala,Alba,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Monaragala,C-4,3500.0,3500.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Monaragala,C-5,,,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Monaragala,H-2,3200.0,3000.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,National,Alba,5200.0,4495.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,National,C-4,3850.0,3647.33,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,National,C-5,4000.0,3803.13,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,National,H-2,3550.0,3132.63,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Ratnapura,Alba,4500.0,4500.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Ratnapura,C-4,3600.0,3550.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Ratnapura,C-5,3850.0,3700.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-21,2025,1,4,Ratnapura,H-2,3350.0,3300.0,https://exagri.info/mkt/2025/21.01.2025.html
2025-01-28,2025,1,5,Badulla,Alba,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Badulla,C-4,3700.0,3700.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Badulla,C-5,4000.0,4000.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Badulla,H-2,3200.0,3200.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Colombo,Alba,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Colombo,C-4,3600.0,3600.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Colombo,C-5,3800.0,3800.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Colombo,H-2,3000.0,3000.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Galle,Alba,5000.0,4750.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Galle,C-4,3800.0,3800.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Galle,C-5,3950.0,3925.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Galle,H-2,3450.0,3425.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Gampaha,Alba,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Gampaha,C-4,3600.0,3550.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Gampaha,C-5,3750.0,3700.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Gampaha,H-2,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Hambantota,Alba,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Hambantota,C-4,3700.0,3700.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Hambantota,C-5,3800.0,3800.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Hambantota,H-2,3500.0,3500.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Kalutara,Alba,4500.0,4480.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Kalutara,C-4,3500.0,3490.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Kalutara,C-5,3700.0,3695.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Kalutara,H-2,2300.0,2300.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Kurunegala,Alba,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Kurunegala,C-4,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Kurunegala,C-5,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Kurunegala,H-2,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Matara,Alba,4600.0,4550.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Matara,C-4,3800.0,3781.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Matara,C-5,4000.0,3900.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Matara,H-2,3650.0,3550.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Monaragala,Alba,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Monaragala,C-4,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Monaragala,C-5,,,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Monaragala,H-2,3300.0,3200.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,National,Alba,5000.0,4570.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,National,C-4,3800.0,3652.63,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,National,C-5,4000.0,3821.25,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,National,H-2,3650.0,3184.38,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Ratnapura,Alba,4500.0,4500.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Ratnapura,C-4,3700.0,3600.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Ratnapura,C-5,3850.0,3750.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-01-28,2025,1,5,Ratnapura,H-2,3350.0,3300.0,https://exagri.info/mkt/2025/28.01.2025.html
2025-02-05,2025,2,6,Badulla,Alba,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Badulla,C-4,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Badulla,C-5,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Badulla,H-2,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Colombo,Alba,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Colombo,C-4,3600.0,3600.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Colombo,C-5,3800.0,3800.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Colombo,H-2,3100.0,3100.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Galle,Alba,5000.0,4750.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Galle,C-4,3750.0,3725.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Galle,C-5,4000.0,3900.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Galle,H-2,3500.0,3450.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Gampaha,Alba,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Gampaha,C-4,3600.0,3550.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Gampaha,C-5,3700.0,3600.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Gampaha,H-2,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Hambantota,Alba,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Hambantota,C-4,3850.0,3850.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Hambantota,C-5,4000.0,4000.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Hambantota,H-2,3550.0,3525.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Kalutara,Alba,4500.0,4480.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Kalutara,C-4,3500.0,3490.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Kalutara,C-5,3700.0,3695.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Kalutara,H-2,2300.0,2300.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Kurunegala,Alba,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Kurunegala,C-4,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Kurunegala,C-5,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Kurunegala,H-2,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Matara,Alba,4600.0,4550.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Matara,C-4,3800.0,3729.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Matara,C-5,3900.0,3813.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Matara,H-2,3550.0,3500.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Monaragala,Alba,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Monaragala,C-4,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Monaragala,C-5,,,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Monaragala,H-2,3400.0,3300.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,National,Alba,5000.0,4570.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,National,C-4,3850.0,3649.14,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,National,C-5,4000.0,3794.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,National,H-2,3550.0,3210.71,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Ratnapura,Alba,4500.0,4500.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Ratnapura,C-4,3700.0,3600.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Ratnapura,C-5,3850.0,3750.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-05,2025,2,6,Ratnapura,H-2,3350.0,3300.0,https://exagri.info/mkt/2025/05.02.2025.html
2025-02-11,2025,2,7,Badulla,Alba,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Badulla,C-4,3600.0,3600.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Badulla,C-5,3800.0,3800.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Badulla,H-2,3300.0,3300.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Colombo,Alba,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Colombo,C-4,3600.0,3600.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Colombo,C-5,3700.0,3700.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Colombo,H-2,3200.0,3200.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Galle,Alba,5000.0,4750.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Galle,C-4,3750.0,3750.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Galle,C-5,3900.0,3850.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Galle,H-2,3500.0,3425.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Gampaha,Alba,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Gampaha,C-4,3600.0,3550.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Gampaha,C-5,3700.0,3600.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Gampaha,H-2,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Hambantota,Alba,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Hambantota,C-4,3850.0,3825.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Hambantota,C-5,4200.0,4100.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Hambantota,H-2,3500.0,3500.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Kalutara,Alba,4500.0,4480.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Kalutara,C-4,3500.0,3490.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Kalutara,C-5,3700.0,3695.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Kalutara,H-2,2300.0,2300.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Kurunegala,Alba,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Kurunegala,C-4,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Kurunegala,C-5,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Kurunegala,H-2,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Matara,Alba,4600.0,4550.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Matara,C-4,3800.0,3760.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Matara,C-5,3900.0,3863.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Matara,H-2,3550.0,3483.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Monaragala,Alba,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Monaragala,C-4,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Monaragala,C-5,,,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,Monaragala,H-2,3400.0,3300.0,https://exagri.info/mkt/2025/11.02.2025.html
2025-02-11,2025,2,7,National,Alba,5000.0,4570.0,https://exagri.info/mkt/2025/11.02.2025.html
